               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  69,            0.023373,            0.005985,          0.00036714,             0.99779,             0.99904,             0.99499,             0.78552,            0.017188,           0.0026226,          0.00011013,            0.005512,            0.005512,            0.005512
                  70,             0.02331,           0.0060565,          0.00053368,             0.99688,             0.99852,             0.99498,             0.79555,            0.017248,           0.0026121,          0.00013239,            0.005446,            0.005446,            0.005446
                  71,            0.023371,           0.0060853,          0.00048281,             0.99766,             0.99778,             0.99491,             0.80258,            0.016563,           0.0025813,          0.00011013,             0.00538,             0.00538,             0.00538
                  72,            0.023541,           0.0059588,          0.00044655,             0.99392,             0.99705,             0.99493,             0.79591,            0.017042,           0.0026559,           0.0001291,            0.005314,            0.005314,            0.005314
                  73,            0.023492,           0.0059369,          0.00052762,             0.99897,             0.99608,               0.995,             0.80368,            0.016562,           0.0026164,          0.00010694,            0.005248,            0.005248,            0.005248
                  74,            0.023162,           0.0061291,          0.00044617,             0.99415,             0.99926,             0.99496,             0.79787,            0.016741,           0.0026217,          0.00010385,            0.005182,            0.005182,            0.005182
                  75,            0.023267,           0.0060075,          0.00053531,             0.99706,             0.99589,             0.99497,             0.81069,            0.016624,           0.0025936,          0.00010781,            0.005116,            0.005116,            0.005116
                  76,            0.022898,           0.0058588,          0.00050873,             0.99705,             0.99557,             0.99496,             0.79541,             0.01688,            0.002607,          0.00010464,             0.00505,             0.00505,             0.00505
                  77,            0.023134,           0.0058826,          0.00038963,             0.99552,             0.99557,             0.99453,             0.79959,            0.017074,           0.0025844,          0.00010238,            0.004984,            0.004984,            0.004984
                  78,            0.022449,           0.0058273,          0.00035819,             0.99559,             0.99662,             0.99497,              0.8007,            0.016788,           0.0025572,          9.2705e-05,            0.004918,            0.004918,            0.004918
